Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Scan
222.620733437937	-0.100555419921875	1.40472412109375E-06	1
222.650733437861	-0.100830078125	1.396484375E-06	1
222.680733437785	-0.101104736328125	1.397705078125E-06	1
222.710733437709	-0.10137939453125	1.39129638671875E-06	1
222.740733437634	-0.101654052734375	1.37237548828125E-06	1
222.770733437558	-0.101959228515625	1.38519287109375E-06	1
222.800733437482	-0.10223388671875	1.378173828125E-06	1
222.830733437406	-0.102508544921875	1.36871337890625E-06	1
222.860733437331	-0.102783203125	1.3360595703125E-06	1
222.890733437255	-0.103057861328125	1.36138916015625E-06	1
222.920733437179	-0.10333251953125	1.35162353515625E-06	1
222.950733437104	-0.1036376953125	1.3592529296875E-06	1
222.980733437028	-0.103912353515625	1.336669921875E-06	1
223.010733436952	-0.10418701171875	1.33056640625E-06	1
223.040733436876	-0.104461669921875	1.3372802734375E-06	1
223.070733436801	-0.104766845703125	1.3446044921875E-06	1
223.100733436725	-0.10504150390625	1.31378173828125E-06	1
223.130733436649	-0.105316162109375	1.32110595703125E-06	1
223.160733436573	-0.1055908203125	1.29058837890625E-06	1
223.190733436498	-0.105865478515625	1.31317138671875E-06	1
223.220733436422	-0.10614013671875	1.2884521484375E-06	1
223.250733436346	-0.1064453125	1.29058837890625E-06	1
223.28073343627	-0.106719970703125	1.27410888671875E-06	1
223.310733436195	-0.10699462890625	1.2811279296875E-06	1
223.340733436119	-0.107269287109375	1.2646484375E-06	1
223.370733436043	-0.1075439453125	1.2786865234375E-06	1
223.400733435967	-0.10784912109375	1.24664306640625E-06	1
223.430733435892	-0.108123779296875	1.24969482421875E-06	1
223.460733435816	-0.1083984375	1.24420166015625E-06	1
223.49073343574	-0.108673095703125	1.24481201171875E-06	1
223.520733435664	-0.10894775390625	1.22100830078125E-06	1
223.550733435589	-0.109222412109375	1.226806640625E-06	1
223.580733435513	-0.1094970703125	1.220703125E-06	1
223.610733435437	-0.10980224609375	1.21063232421875E-06	1
223.640733435361	-0.110076904296875	1.2322998046875E-06	1
223.670733435286	-0.1103515625	1.212158203125E-06	1
223.70073343521	-0.110626220703125	1.204833984375E-06	1
223.730733435134	-0.11090087890625	1.2060546875E-06	1
223.760733435058	-0.111175537109375	1.19659423828125E-06	1
223.790733434983	-0.111480712890625	1.1968994140625E-06	1
223.820733434907	-0.11175537109375	1.17767333984375E-06	1
223.850733434831	-0.112030029296875	1.197509765625E-06	1
223.880733434755	-0.1123046875	1.1700439453125E-06	1
223.91073343468	-0.112579345703125	1.17156982421875E-06	1
223.940733434604	-0.112884521484375	1.15875244140625E-06	1
223.970733434528	-0.1131591796875	1.163330078125E-06	1
224.000733434453	-0.113433837890625	1.14532470703125E-06	1
224.030733434377	-0.11370849609375	1.1492919921875E-06	1
224.060733434301	-0.113983154296875	1.1419677734375E-06	1
224.090733434225	-0.1142578125	1.1529541015625E-06	1
224.12073343415	-0.11456298828125	1.1236572265625E-06	1
224.150733434074	-0.114837646484375	1.12884521484375E-06	1
224.180733433998	-0.1151123046875	1.10748291015625E-06	1
224.210733433922	-0.115386962890625	1.114501953125E-06	1
224.240733433847	-0.11566162109375	1.116943359375E-06	1
224.270733433771	-0.115966796875	1.10260009765625E-06	1
224.300733433695	-0.116241455078125	1.112060546875E-06	1
224.330733433619	-0.11651611328125	1.09771728515625E-06	1
224.360733433544	-0.116790771484375	1.07574462890625E-06	1
224.390733433468	-0.1170654296875	1.08978271484375E-06	1
224.420733433392	-0.117340087890625	1.072998046875E-06	1
224.450733433316	-0.11761474609375	1.0693359375E-06	1
224.480733433241	-0.117919921875	1.0638427734375E-06	1
224.510733433165	-0.118194580078125	1.07086181640625E-06	1
224.540733433089	-0.11846923828125	1.0552978515625E-06	1
224.570733433013	-0.118743896484375	1.06597900390625E-06	1
224.600733432938	-0.1190185546875	1.0357666015625E-06	1
224.630733432862	-0.11932373046875	1.0479736328125E-06	1
224.660733432786	-0.119598388671875	1.043701171875E-06	1
224.69073343271	-0.119873046875	1.06048583984375E-06	1
224.720733432635	-0.120147705078125	1.02081298828125E-06	1
224.750733432559	-0.12042236328125	1.02996826171875E-06	1
224.780733432483	-0.120697021484375	1.0302734375E-06	1
224.810733432407	-0.1209716796875	1.0174560546875E-06	1
224.840733432332	-0.12127685546875	1.01959228515625E-06	1
224.870733432256	-0.121551513671875	1.0235595703125E-06	1
224.90073343218	-0.121826171875	9.9761962890625E-07	1
224.930733432104	-0.122100830078125	9.979248046875E-07	1
224.960733432029	-0.12237548828125	9.9761962890625E-07	1
224.990733431953	-0.122650146484375	9.9609375E-07	1
225.020733431877	-0.1229248046875	9.7686767578125E-07	1
225.050733431802	-0.12322998046875	9.8663330078125E-07	1
225.080733431726	-0.123504638671875	9.6954345703125E-07	1
225.11073343165	-0.123779296875	9.80224609375E-07	1
225.140733431574	-0.124053955078125	9.7564697265625E-07	1
225.170733431499	-0.12432861328125	9.7808837890625E-07	1
225.200733431423	-0.1246337890625	9.4970703125E-07	1
225.230733431347	-0.124908447265625	9.576416015625E-07	1
225.260733431271	-0.12518310546875	9.4573974609375E-07	1
225.290733431196	-0.125457763671875	9.600830078125E-07	1
225.32073343112	-0.125732421875	9.41162109375E-07	1
225.350733431044	-0.126007080078125	9.4879150390625E-07	1
225.380733430968	-0.12628173828125	9.3719482421875E-07	1
225.410733430893	-0.1265869140625	9.26513671875E-07	1
225.440733430817	-0.126861572265625	9.124755859375E-07	1
225.470733430741	-0.12713623046875	9.4390869140625E-07	1
225.500733430665	-0.127410888671875	8.9996337890625E-07	1
225.53073343059	-0.127685546875	9.1705322265625E-07	1
225.560733430514	-0.127960205078125	8.978271484375E-07	1
225.590733430438	-0.12823486328125	9.0301513671875E-07	1
225.620733430362	-0.1285400390625	8.9263916015625E-07	1
225.650733430287	-0.128814697265625	9.0972900390625E-07	1
225.680733430211	-0.12908935546875	9.0484619140625E-07	1
225.710733430135	-0.129364013671875	8.8836669921875E-07	1
225.740733430059	-0.129638671875	8.7646484375E-07	1
225.770733429984	-0.12994384765625	8.8592529296875E-07	1
225.800733429908	-0.130218505859375	8.697509765625E-07	1
225.830733429832	-0.1304931640625	8.72802734375E-07	1
225.860733429756	-0.130767822265625	8.575439453125E-07	1
225.890733429681	-0.13104248046875	8.544921875E-07	1
225.920733429605	-0.131317138671875	8.612060546875E-07	1
225.950733429529	-0.131622314453125	8.5235595703125E-07	1
225.980733429453	-0.13189697265625	8.4991455078125E-07	1
226.010733429378	-0.132171630859375	8.416748046875E-07	1
226.040733429302	-0.1324462890625	8.355712890625E-07	1
226.070733429226	-0.132720947265625	8.31298828125E-07	1
226.100733429151	-0.13299560546875	8.355712890625E-07	1
226.130733429075	-0.13330078125	8.2977294921875E-07	1
226.160733428999	-0.133575439453125	8.148193359375E-07	1
226.190733428923	-0.13385009765625	8.148193359375E-07	1
226.220733428848	-0.134124755859375	8.1573486328125E-07	1
226.250733428772	-0.1343994140625	7.9437255859375E-07	1
226.280733428696	-0.134674072265625	7.9254150390625E-07	1
226.31073342862	-0.134979248046875	8.0963134765625E-07	1
226.340733428545	-0.13525390625	8.038330078125E-07	1
226.370733428469	-0.135528564453125	7.843017578125E-07	1
226.400733428393	-0.13580322265625	7.8857421875E-07	1
226.430733428317	-0.136077880859375	7.928466796875E-07	1
226.460733428242	-0.136383056640625	7.7728271484375E-07	1
226.490733428166	-0.13665771484375	7.6385498046875E-07	1
226.52073342809	-0.136932373046875	7.7178955078125E-07	1
226.550733428014	-0.13720703125	7.5897216796875E-07	1
226.580733427939	-0.137481689453125	7.58056640625E-07	1
226.610733427863	-0.13775634765625	7.6416015625E-07	1
226.640733427787	-0.1380615234375	7.5592041015625E-07	1
226.670733427711	-0.138336181640625	7.537841796875E-07	1
226.700733427636	-0.13861083984375	7.3333740234375E-07	1
226.73073342756	-0.138885498046875	7.4127197265625E-07	1
226.760733427484	-0.13916015625	7.3028564453125E-07	1
226.790733427408	-0.139434814453125	7.257080078125E-07	1
