E / V,j / uA cm-2
0.4264,-7.2352
0.4261,-7.2245
0.4258,-7.3648
0.4255,-7.2352
0.4252,-7.2892
0.4249,-7.3756
0.4246,-7.246
0.4243,-7.3756
0.424,-7.3864
0.4237,-7.2892
0.4234,-7.4404
0.4231,-7.3864
0.4228,-7.3432
0.4225,-7.4836
0.4222,-7.3756
0.4219,-7.3972
0.4216,-7.5268
0.4212,-7.3972
0.421,-7.4836
0.4207,-7.5376
0.4204,-7.4188
0.4201,-7.5592
0.4198,-7.5484
0.4194,-7.462
0.4191,-7.6348
0.4189,-7.5484
0.4186,-7.5268
0.4183,-7.678
0.418,-7.5484
0.4176,-7.6132
0.4174,-7.6996
0.417,-7.5592
0.4168,-7.6888
0.4165,-7.7212
0.4162,-7.6132
0.4158,-7.7644
0.4155,-7.7212
0.4152,-7.6672
0.415,-7.8292
0.4147,-7.7212
0.4144,-7.732
0.4141,-7.8616
0.4137,-7.732
0.4134,-7.8292
0.4132,-7.8939
0.4129,-7.7536
0.4126,-7.9048
0.4122,-7.9048
0.4119,-7.8184
0.4117,-7.9912
0.4114,-7.9048
0.4111,-7.8832
0.4107,-8.0452
0.4104,-7.9156
0.4101,-7.9804
0.4099,-8.0776
0.4096,-7.9372
0.4093,-8.0667
0.4089,-8.0992
0.4086,-7.9804
0.4083,-8.1424
0.408,-8.0992
0.4077,-8.0452
0.4075,-8.2287
0.4071,-8.1207
0.4068,-8.1315
0.4066,-8.2719
0.4063,-8.1315
0.406,-8.2287
0.4057,-8.3043
0.4053,-8.1639
0.4051,-8.3151
0.4048,-8.3151
0.4045,-8.2287
0.4042,-8.4123
0.4039,-8.3259
0.4035,-8.3043
0.4033,-8.4663
0.4029,-8.3259
0.4027,-8.3907
0.4024,-8.5203
0.4021,-8.3691
0.4017,-8.4987
0.4014,-8.5419
0.4011,-8.4231
0.4009,-8.6067
0.4006,-8.5743
0.4003,-8.5095
0.3999,-8.6931
0.3996,-8.5743
0.3993,-8.5851
0.3991,-8.7471
0.3988,-8.5959
0.3985,-8.7039
0.3981,-8.8011
0.3978,-8.6607
0.3976,-8.8335
0.3973,-8.8335
0.397,-8.7363
0.3967,-8.9306
0.3963,-8.8551
0.396,-8.8227
0.3958,-9.0063
0.3955,-8.8659
0.3952,-8.9306
0.3949,-9.0711
0.3945,-8.9091
0.3942,-9.0494
0.3939,-9.1142
0.3936,-8.9846
0.3934,-9.179
0.393,-9.1466
0.3927,-9.0711
0.3924,-9.2762
0.3922,-9.1682
0.3919,-9.179
0.3916,-9.3518
0.3912,-9.1898
0.3909,-9.3086
0.3906,-9.4274
0.3903,-9.2654
0.3901,-9.449
0.3898,-9.4598
0.3894,-9.3518
0.3891,-9.5678
0.3888,-9.503
0.3885,-9.4598
0.3883,-9.6758
0.3879,-9.5354
0.3876,-9.6002
0.3873,-9.7622
0.387,-9.6002
0.3867,-9.7514
0.3864,-9.827
0.3861,-9.6866
0.3858,-9.8918
0.3855,-9.8702
0.3852,-9.7838
0.3849,-10.0105
0.3846,-9.9025
0.3843,-9.9133
0.384,-10.1185
0.3837,-9.9673
0.3834,-10.0753
0.3831,-10.2157
0.3829,-10.0429
0.3825,-10.2373
0.3822,-10.2697
0.3819,-10.1401
0.3816,-10.3885
0.3813,-10.3129
0.381,-10.2697
0.3808,-10.5073
0.3804,-10.3777
0.3801,-10.4425
0.3798,-10.6261
0.3795,-10.4533
0.3792,-10.6153
0.3789,-10.7125
0.3786,-10.5613
0.3783,-10.7989
0.378,-10.7772
0.3777,-10.6909
0.3774,-10.9392
0.3771,-10.8312
0.3768,-10.842
0.3765,-11.0796
0.3762,-10.9069
0.3759,-11.0364
0.3756,-11.1984
0.3753,-11.0257
0.375,-11.2416
0.3747,-11.2848
0.3744,-11.1444
0.3742,-11.4036
0.3739,-11.3388
0.3735,-11.2848
0.3732,-11.5548
0.3729,-11.4252
0.3726,-11.49
0.3723,-11.7168
0.372,-11.5332
0.3717,-11.7168
0.3714,-11.8356
0.3711,-11.652
0.3708,-11.9004
0.3705,-11.9111
0.3702,-11.8031
0.3699,-12.0839
0.3696,-11.9975
0.3693,-11.9975
0.369,-12.2783
0.3687,-12.1163
0.3684,-12.2243
0.3681,-12.4079
0.3678,-12.2135
0.3675,-12.4403
0.3672,-12.5267
0.3669,-12.3755
0.3666,-12.6671
0.3663,-12.6347
0.366,-12.5699
0.3657,-12.8614
0.3654,-12.7318
0.3651,-12.7858
0.3649,-13.0342
0.3645,-12.8398
0.3642,-13.0126
0.3639,-13.1746
0.3636,-13.0018
0.3633,-13.2718
0.363,-13.3042
0.3627,-13.1746
0.3624,-13.4878
0.3621,-13.4014
0.3618,-13.3906
0.3615,-13.7038
0.3612,-13.531
0.3609,-13.6498
0.3606,-13.8765
0.3603,-13.6822
0.36,-13.9197
0.3597,-14.0277
0.3594,-13.8549
0.3591,-14.1573
0.3588,-14.1357
0.3585,-14.0493
0.3582,-14.3841
0.3579,-14.2653
0.3576,-14.3085
0.3573,-14.6109
0.357,-14.4165
0.3567,-14.6001
0.3564,-14.7944
0.3561,-14.5893
0.3558,-14.87
0.3555,-14.924
0.3552,-14.7944
0.3549,-15.1292
0.3546,-15.0644
0.3543,-15.032
0.354,-15.3668
0.3537,-15.2156
0.3534,-15.3452
0.3531,-15.6044
0.3528,-15.3776
0.3525,-15.5936
0.3522,-15.7339
0.3519,-15.5504
0.3516,-15.8743
0.3513,-15.8851
0.351,-15.7879
0.3507,-16.1551
0.3504,-16.0471
0.3501,-16.0903
0.3498,-16.4035
0.3495,-16.1983
0.3492,-16.3711
0.3489,-16.587
0.3486,-16.3711
0.3483,-16.6626
0.348,-16.749
0.3477,-16.6086
0.3474,-16.965
0.3471,-16.9218
0.3468,-16.8678
0.3465,-17.2242
0.3462,-17.0622
0.3459,-17.1486
0.3456,-17.4294
0.3453,-17.2242
0.345,-17.4617
0.3447,-17.6345
0.3444,-17.4402
0.3441,-17.7857
0.3438,-17.8073
0.3435,-17.6885
0.3432,-18.0557
0.3429,-17.9477
0.3426,-17.9693
0.3423,-18.3149
0.342,-18.1205
0.3417,-18.2933
0.3414,-18.5416
0.3411,-18.3041
0.3408,-18.574
0.3405,-18.6712
0.3402,-18.4984
0.3399,-18.8872
0.3396,-18.8548
0.3393,-18.79
0.339,-19.1788
0.3387,-19.0168
0.3384,-19.0924
0.3381,-19.4056
0.3378,-19.1788
0.3375,-19.4056
0.3372,-19.5999
0.3369,-19.3839
0.3366,-19.7187
0.3363,-19.7511
0.336,-19.6107
0.3357,-19.9995
0.3354,-19.9131
0.3351,-19.9239
0.3348,-20.2803
0.3345,-20.0751
0.3342,-20.2155
0.3339,-20.4746
0.3336,-20.2263
0.3333,-20.5178
0.333,-20.6366
0.3327,-20.453
0.3324,-20.8418
0.3321,-20.8202
0.3318,-20.7446
0.3315,-21.1226
0.3312,-20.9498
0.3309,-21.0038
0.3306,-21.3277
0.3303,-21.0902
0.33,-21.3062
0.3297,-21.5113
0.3294,-21.2737
0.3291,-21.6193
0.3288,-21.6841
0.3285,-21.5437
0.3282,-21.9433
0.3279,-21.8245
0.3276,-21.7921
0.3273,-22.1593
0.327,-21.9541
0.3267,-22.0945
0.3264,-22.3644
0.3261,-22.1161
0.3258,-22.386
0.3255,-22.5156
0.3252,-22.3104
0.3249,-22.6992
0.3246,-22.6668
0.3243,-22.5588
0.324,-22.9368
0.3237,-22.764
0.3234,-22.8072
0.3231,-23.1528
0.3228,-22.9152
0.3225,-23.1203
0.3222,-23.3255
0.3219,-23.0772
0.3216,-23.4119
0.3213,-23.4659
0.321,-23.2931
0.3207,-23.6927
0.3204,-23.5847
0.3201,-23.5523
0.3198,-23.9195
0.3195,-23.6927
0.3192,-23.8223
0.3189,-24.1138
0.3186,-23.8547
0.3183,-24.1247
0.318,-24.265
0.3177,-24.0383
0.3174,-24.4054
0.3171,-24.3622
0.3168,-24.2326
0.3165,-24.6214
0.3162,-24.4594
0.3159,-24.4918
0.3156,-24.8374
0.3153,-24.589
0.315,-24.7834
0.3147,-24.9778
0.3144,-24.7186
0.3141,-25.0426
0.3138,-25.1074
0.3135,-24.9346
0.3132,-25.3341
0.3129,-25.2262
0.3126,-25.1722
0.3123,-25.5285
0.312,-25.3017
0.3117,-25.3989
0.3114,-25.6905
0.3111,-25.4097
0.3108,-25.6689
0.3105,-25.8201
0.3102,-25.5933
0.3099,-25.9605
0.3096,-25.9389
0.3093,-25.7877
0.309,-26.1764
0.3087,-26.0036
0.3084,-26.0361
0.3081,-26.3816
0.3078,-26.1332
0.3075,-26.3276
0.3072,-26.5544
0.3069,-26.2736
0.3066,-26.5868
0.3063,-26.63
0.306,-26.414
0.3057,-26.8028
0.3054,-26.7056
0.3051,-26.63
0.3048,-27.008
0.3045,-26.7812
0.3042,-26.9
0.3039,-27.1915
0.3036,-26.9215
0.3033,-27.1808
0.303,-27.3103
0.3027,-27.062
0.3024,-27.4183
0.3021,-27.3967
0.3018,-27.2455
0.3015,-27.6343
0.3012,-27.4615
0.3009,-27.4615
0.3006,-27.7962
0.3003,-27.5371
0.3,-27.7099
0.2997,-27.9367
0.2994,-27.6667
0.2991,-27.969
0.2988,-28.0338
0.2985,-27.8287
0.2982,-28.239
0.2979,-28.131
0.2976,-28.0554
0.2973,-28.4442
0.297,-28.2174
0.2967,-28.3146
0.2964,-28.617
0.2961,-28.3146
0.2958,-28.5522
0.2955,-28.6926
0.2952,-28.4442
0.2949,-28.8114
0.2946,-28.7898
0.2943,-28.6386
0.294,-29.0273
0.2937,-28.8437
0.2934,-28.8437
0.2931,-29.2001
0.2928,-28.9301
0.2925,-29.1137
0.2922,-29.3729
0.2919,-29.1029
0.2916,-29.4161
0.2913,-29.4809
0.291,-29.2541
0.2907,-29.6429
0.2904,-29.5349
0.2901,-29.4485
0.2898,-29.8481
0.2895,-29.6213
0.2892,-29.7077
0.2889,-30.0316
0.2886,-29.7725
0.2883,-30.0316
0.288,-30.1828
0.2877,-29.9128
0.2874,-30.28
0.2871,-30.2476
0.2868,-30.0964
0.2865,-30.5068
0.2862,-30.3556
0.2859,-30.3664
0.2856,-30.7335
0.2853,-30.4852
0.285,-30.658
0.2847,-30.8955
0.2843,-30.6148
0.2841,-30.9171
0.2838,-30.9927
0.2835,-30.7768
0.2832,-31.1871
0.2829,-31.1115
0.2826,-31.0359
0.2823,-31.4463
0.282,-31.2303
0.2817,-31.3275
0.2814,-31.6407
0.2811,-31.3275
0.2808,-31.5651
0.2805,-31.727
0.2802,-31.4679
0.2799,-31.8458
0.2796,-31.835
0.2793,-31.6515
0.279,-32.0402
0.2787,-31.8458
0.2784,-31.8134
0.2781,-32.1806
0.2778,-31.8998
0.2775,-32.0618
0.2772,-32.2886
0.2769,-31.9754
0.2766,-32.2562
0.2763,-32.2994
0.276,-32.0402
0.2757,-32.4074
0.2754,-32.2778
0.2751,-32.159
0.2748,-32.5154
0.2745,-32.2454
0.2742,-32.2886
0.2739,-32.5801
0.2736,-32.267
0.2733,-32.5046
0.273,-32.6449
0.2727,-32.3318
0.2724,-32.6449
0.2721,-32.5586
0.2718,-32.3426
0.2715,-32.7097
0.2712,-32.4938
0.2709,-32.4614
0.2706,-32.7854
0.2703,-32.483
0.27,-32.6234
0.2697,-32.8285
0.2694,-32.5046
0.2691,-32.7745
0.2688,-32.7854
0.2685,-32.5046
0.2682,-32.8609
0.2679,-32.7206
0.2676,-32.5909
0.2673,-32.9365
0.267,-32.6666
0.2667,-32.7206
0.2664,-32.9905
0.2661,-32.6449
0.2658,-32.8501
0.2655,-32.9581
0.2651,-32.6449
0.2649,-32.9689
0.2646,-32.9149
0.2643,-32.6989
0.264,-33.0661
0.2637,-32.8393
0.2633,-32.7961
0.2631,-33.1417
0.2627,-32.8177
0.2625,-32.9473
0.2622,-33.1309
0.2619,-32.7745
0.2615,-33.0445
0.2613,-33.0769
0.2609,-32.8177
0.2607,-33.1741
0.2604,-33.0337
0.2601,-32.8933
0.2597,-33.2497
0.2594,-32.9581
0.2591,-32.9905
0.2589,-33.2605
0.2585,-32.9149
0.2583,-33.1309
0.258,-33.2605
0.2576,-32.9473
0.2574,-33.2713
0.2571,-33.1957
0.2568,-32.9581
0.2565,-33.3037
0.2562,-33.0769
0.2558,-33.0229
0.2556,-33.3469
0.2553,-33.0337
0.255,-33.1633
0.2547,-33.3685
0.2543,-33.0337
0.254,-33.3037
0.2537,-33.3145
0.2535,-33.0229
0.2532,-33.3685
0.2529,-33.2173
0.2525,-33.0769
0.2522,-33.4225
0.252,-33.1417
0.2516,-33.1741
0.2514,-33.4333
0.251,-33.0985
0.2507,-33.2929
0.2505,-33.3901
0.2502,-33.0553
0.2499,-33.3793
0.2496,-33.3253
0.2493,-33.1201
0.249,-33.4981
0.2487,-33.2821
0.2484,-33.2497
0.2481,-33.5736
0.2478,-33.2497
0.2475,-33.3577
0.2472,-33.5413
0.2468,-33.1957
0.2466,-33.4549
0.2463,-33.4765
0.246,-33.1849
0.2456,-33.5197
0.2453,-33.3685
0.245,-33.2389
0.2448,-33.5953
0.2445,-33.3253
0.2442,-33.3793
0.2438,-33.6385
0.2435,-33.2821
0.2432,-33.4765
0.243,-33.5953
0.2427,-33.2929
0.2424,-33.6276
0.242,-33.5628
0.2417,-33.3361
0.2415,-33.6924
0.2412,-33.4657
0.2409,-33.4117
0.2406,-33.7248
0.2402,-33.4009
0.24,-33.5305
0.2397,-33.7248
0.2393,-33.4009
0.2391,-33.66
0.2388,-33.6816
0.2384,-33.4117
0.2382,-33.768
0.2378,-33.6385
0.2375,-33.5197
0.2373,-33.8652
0.237,-33.5736
0.2366,-33.5953
0.2363,-33.8544
0.236,-33.5197
0.2358,-33.7356
0.2355,-33.8436
0.2351,-33.5088
0.2348,-33.8112
0.2345,-33.7356
0.2342,-33.5413
0.234,-33.9084
0.2337,-33.6816
0.2333,-33.6276
0.233,-33.9624
0.2327,-33.6385
0.2324,-33.768
0.2322,-33.9516
0.2318,-33.6061
0.2316,-33.8868
0.2312,-33.9192
0.2309,-33.66
0.2306,-34.0056
0.2303,-33.8436
0.23,-33.6816
0.2298,-34.0272
0.2294,-33.7356
0.2291,-33.7788
0.2288,-34.038
0.2285,-33.6924
0.2282,-33.8976
0.2279,-34.0056
0.2276,-33.714
0.2273,-34.0596
0.227,-33.9948
0.2267,-33.7896
0.2265,-34.146
0.2261,-33.9084
0.2258,-33.8544
0.2255,-34.1784
0.2252,-33.8544
0.2249,-33.9948
0.2247,-34.1784
0.2243,-33.822
0.224,-34.092
0.2237,-34.092
0.2234,-33.8112
0.2232,-34.1568
0.2228,-33.9948
0.2225,-33.876
0.2222,-34.2324
0.2219,-33.9516
0.2216,-33.9948
0.2213,-34.254
0.221,-33.9084
0.2207,-34.1028
0.2204,-34.2
0.2201,-33.8868
0.2198,-34.1892
0.2195,-34.1136
0.2192,-33.9084
0.2189,-34.2756
0.2186,-34.0488
0.2183,-33.9948
0.2181,-34.3188
0.2177,-33.9948
0.2175,-34.1352
0.2171,-34.3296
0.2168,-33.9948
0.2165,-34.2648
0.2162,-34.2648
0.2159,-33.9732
0.2157,-34.308
0.2153,-34.1568
0.215,-34.038
0.2147,-34.3836
0.2144,-34.1028
0.2141,-34.1352
0.2139,-34.3836
0.2135,-34.0272
0.2132,-34.2324
0.2129,-34.3404
0.2126,-34.0164
0.2123,-34.3404
0.212,-34.2756
0.2117,-34.0596
0.2114,-34.416
0.2111,-34.2
0.2108,-34.146
0.2106,-34.4484
0.2102,-34.1028
0.2099,-34.2216
0.2096,-34.4052
0.2093,-34.0704
0.209,-34.3512
0.2088,-34.362
0.2084,-34.0704
0.2081,-34.4268
0.2078,-34.2756
0.2075,-34.146
0.2072,-34.4916
0.2069,-34.2108
0.2066,-34.2432
0.2063,-34.4808
0.206,-34.1352
0.2057,-34.3404
0.2054,-34.4484
0.2051,-34.1136
0.2048,-34.4375
0.2045,-34.3512
0.2042,-34.1352
0.2039,-34.4808
0.2036,-34.2432
0.2033,-34.2
0.203,-34.524
0.2027,-34.2
0.2024,-34.3296
0.2021,-34.5132
0.2018,-34.1568
0.2015,-34.416
0.2012,-34.4268
0.2009,-34.1568
0.2006,-34.5132
0.2003,-34.3404
0.2,-34.2
0.1997,-34.5455
0.1994,-34.254
0.1991,-34.308
0.1988,-34.5672
0.1985,-34.2108
0.1982,-34.4052
0.1979,-34.4916
0.1976,-34.1568
0.1973,-34.4808
0.197,-34.4052
0.1967,-34.2
0.1964,-34.5564
0.1961,-34.3188
0.1958,-34.2648
0.1955,-34.5672
0.1952,-34.2324
0.1949,-34.3728
0.1946,-34.5564
0.1943,-34.2108
0.194,-34.4808
0.1937,-34.4916
0.1934,-34.2108
0.1931,-34.5564
0.1928,-34.3836
0.1925,-34.2432
0.1922,-34.5887
0.1919,-34.2972
0.1916,-34.3296
0.1913,-34.5672
0.191,-34.2108
0.1907,-34.4052
0.1904,-34.4916
0.1901,-34.1676
0.1898,-34.4808
0.1895,-34.4052
0.1892,-34.2
0.1889,-34.578
0.1886,-34.3728
0.1883,-34.3404
0.188,-34.6427
0.1877,-34.2864
0.1874,-34.3944
0.1871,-34.5455
0.1868,-34.1892
0.1865,-34.4484
0.1862,-34.4592
0.1859,-34.2
0.1856,-34.5564
0.1853,-34.4052
0.185,-34.2648
0.1847,-34.5995
0.1844,-34.2972
0.1841,-34.3296
0.1838,-34.5672
0.1835,-34.2
0.1832,-34.4052
0.1829,-34.524
0.1826,-34.2108
0.1823,-34.5347
0.182,-34.4592
0.1817,-34.2432
0.1814,-34.5995
0.1811,-34.3512
0.1808,-34.2972
0.1805,-34.5887
0.1802,-34.2432
0.1799,-34.362
0.1796,-34.5455
0.1793,-34.1892
0.179,-34.47
0.1787,-34.4916
0.1784,-34.2324
0.1781,-34.5887
0.1778,-34.416
0.1775,-34.2648
0.1772,-34.5887
0.1769,-34.2756
0.1766,-34.308
0.1763,-34.5564
0.176,-34.2108
0.1757,-34.4484
0.1754,-34.5455
0.1751,-34.2108
0.1748,-34.524
0.1745,-34.4268
0.1742,-34.2216
0.1739,-34.5887
0.1736,-34.3512
0.1733,-34.2972
0.173,-34.5995
0.1727,-34.2648
0.1724,-34.3836
0.1721,-34.5455
0.1718,-34.1892
0.1715,-34.4592
0.1712,-34.47
0.1709,-34.2108
0.1706,-34.578
0.1703,-34.4052
0.17,-34.2648
0.1697,-34.5995
0.1694,-34.308
0.1691,-34.3404
0.1688,-34.5887
0.1685,-34.2216
0.1682,-34.4268
0.1679,-34.524
0.1676,-34.2
0.1673,-34.5455
0.167,-34.4592
0.1667,-34.2324
0.1664,-34.5887
0.1661,-34.3404
0.1658,-34.2864
0.1655,-34.5887
0.1652,-34.2432
0.1649,-34.362
0.1646,-34.5455
0.1643,-34.2
0.164,-34.47
0.1637,-34.4808
0.1634,-34.2108
0.1631,-34.5672
0.1628,-34.3836
0.1625,-34.2324
0.1622,-34.578
0.1619,-34.2864
0.1616,-34.3296
0.1613,-34.578
0.161,-34.2216
0.1607,-34.4268
0.1604,-34.524
0.1601,-34.2216
0.1598,-34.5455
0.1595,-34.47
0.1592,-34.2648
0.1589,-34.6212
0.1586,-34.3728
0.1583,-34.3188
0.158,-34.6103
0.1577,-34.2648
0.1574,-34.3944
0.1571,-34.5672
0.1568,-34.2324
0.1565,-34.5132
0.1562,-34.5347
0.1559,-34.2648
0.1556,-34.6103
0.1553,-34.4268
0.155,-34.2864
0.1547,-34.6103
0.1544,-34.3296
0.1541,-34.3728
0.1538,-34.6103
0.1535,-34.254
0.1532,-34.4592
0.1529,-34.5564
0.1526,-34.254
0.1523,-34.5995
0.152,-34.5347
0.1517,-34.3296
0.1514,-34.6751
0.1511,-34.416
0.1508,-34.362
0.1505,-34.6643
0.1502,-34.3404
0.1499,-34.4808
0.1496,-34.6535
0.1493,-34.3188
0.149,-34.5995
0.1487,-34.6103
0.1484,-34.3296
0.1481,-34.6967
0.1478,-34.524
0.1475,-34.4052
0.1472,-34.7507
0.1469,-34.4484
0.1466,-34.5024
0.1463,-34.7615
0.146,-34.4052
0.1457,-34.6212
0.1454,-34.7183
0.1451,-34.416
0.1448,-34.7615
0.1445,-34.6967
0.1442,-34.5024
0.1439,-34.8587
0.1436,-34.6212
0.1433,-34.578
0.143,-34.8803
0.1427,-34.5564
0.1424,-34.7075
0.1421,-34.8911
0.1418,-34.5564
0.1415,-34.8479
0.1412,-34.8587
0.1409,-34.6103
0.1406,-34.9775
0.1403,-34.8047
0.14,-34.686
0.1397,-35.0207
0.1394,-34.74
0.1391,-34.8155
0.1388,-35.0855
0.1385,-34.7507
0.1382,-34.9667
0.1379,-35.0747
0.1376,-34.7831
0.1373,-35.1503
0.137,-35.0963
0.1367,-34.9019
0.1364,-35.2691
0.1361,-35.0315
0.1358,-35.0099
0.1355,-35.3447
0.1352,-35.0423
0.1349,-35.1935
0.1346,-35.3878
0.1343,-35.0639
0.134,-35.3554
0.1337,-35.3878
0.1334,-35.1503
0.1331,-35.5283
0.1328,-35.3663
0.1325,-35.2475
0.1322,-35.5931
0.1319,-35.3231
0.1316,-35.3988
0.1313,-35.6794
0.131,-35.3447
0.1307,-35.5715
0.1304,-35.6794
0.1301,-35.3771
0.1298,-35.7226
0.1295,-35.6472
0.1292,-35.4526
0.1289,-35.8089
0.1286,-35.5715
0.1283,-35.5389
0.128,-35.8415
0.1277,-35.4958
0.1274,-35.6472
0.1271,-35.8199
0.1268,-35.4851
0.1265,-35.7551
0.1262,-35.7442
0.1259,-35.4742
0.1256,-35.8415
0.1253,-35.6578
0.125,-35.5173
0.1247,-35.8305
0.1244,-35.4958
0.1241,-35.5283
0.1238,-35.7551
0.1235,-35.3878
0.1232,-35.5931
0.1229,-35.6688
0.1226,-35.3231
0.1223,-35.6256
0.122,-35.5067
0.1217,-35.2907
0.1214,-35.6256
0.1211,-35.3554
0.1208,-35.2907
0.1205,-35.5605
0.1202,-35.2043
0.1199,-35.3339
0.1196,-35.4742
0.1193,-35.1071
0.119,-35.3447
0.1187,-35.3015
0.1184,-34.9991
0.1181,-35.3339
0.1178,-35.1287
0.1175,-34.9883
0.1172,-35.3015
0.1169,-34.9775
0.1166,-35.0099
0.1163,-35.2151
0.116,-34.8371
0.1157,-35.0315
0.1154,-35.0855
0.1151,-34.7507
0.1148,-35.0531
0.1145,-34.9127
0.1142,-34.6751
0.1139,-34.9883
0.1136,-34.7075
0.1133,-34.6535
0.113,-34.9343
0.1127,-34.578
0.1124,-34.6967
0.1121,-34.8371
0.1118,-34.47
0.1115,-34.7183
0.1112,-34.6751
0.1109,-34.3836
0.1106,-34.7291
0.1103,-34.5455
0.11,-34.4268
0.1097,-34.74
0.1094,-34.4052
0.1091,-34.4268
0.1088,-34.632
0.1085,-34.254
0.1082,-34.4592
0.1079,-34.5024
0.1076,-34.1784
0.1073,-34.4916
0.107,-34.3836
0.1066,-34.1676
0.1064,-34.5132
0.1061,-34.2432
0.1058,-34.2108
0.1055,-34.4808
0.1051,-34.1244
0.1049,-34.254
0.1046,-34.3944
0.1043,-34.0488
0.104,-34.308
0.1037,-34.2648
0.1033,-33.9948
0.1031,-34.3296
0.1028,-34.146
0.1025,-34.0164
0.1022,-34.3296
0.1019,-34.0056
0.1016,-34.0812
0.1013,-34.3188
0.101,-33.9624
0.1007,-34.1784
0.1004,-34.2324
0.1001,-33.9084
0.0998,-34.2108
0.0995,-34.0812
0.0992,-33.8868
0.0989,-34.2324
0.0986,-33.9948
0.0982,-33.9732
0.098,-34.2648
0.0976,-33.9084
0.0974,-34.038
0.0971,-34.1892
0.0968,-33.8544
0.0964,-34.146
0.0962,-34.1244
0.0958,-33.8544
0.0956,-34.2108
0.0953,-34.0164
0.095,-33.9084
0.0947,-34.2216
0.0943,-33.8976
0.0941,-33.9732
0.0938,-34.2
0.0935,-33.8652
0.0932,-34.1028
0.0929,-34.1892
0.0926,-33.8868
0.0923,-34.2108
0.092,-34.1028
0.0917,-33.9192
0.0914,-34.2864
0.0911,-34.0488
0.0908,-34.0488
0.0905,-34.3404
0.0902,-34.0056
0.0899,-34.1676
0.0896,-34.3188
0.0892,-33.9948
0.089,-34.2864
0.0887,-34.2756
0.0884,-34.0596
0.0881,-34.4268
0.0878,-34.2432
0.0874,-34.1352
0.0872,-34.4916
0.0868,-34.2
0.0866,-34.308
0.0863,-34.578
0.086,-34.254
0.0857,-34.4808
0.0854,-34.5564
0.0851,-34.2648
0.0848,-34.632
0.0845,-34.5347
0.0842,-34.3728
0.0839,-34.7507
0.0836,-34.5132
0.0833,-34.524
0.083,-34.8371
0.0827,-34.5347
0.0824,-34.74
0.0821,-34.9235
0.0817,-34.632
0.0815,-34.9667
0.0812,-34.9775
0.0809,-34.7615
0.0806,-35.1395
0.0802,-34.9775
0.0799,-34.9019
0.0797,-35.2799
0.0794,-35.0207
0.0791,-35.1503
0.0787,-35.431
0.0784,-35.1395
0.0782,-35.431
0.0779,-35.5389
0.0776,-35.2907
0.0773,-35.6688
0.0769,-35.6146
0.0766,-35.4958
0.0764,-35.9172
0.0761,-35.7335
0.0758,-35.7873
0.0755,-36.1221
0.0751,-35.8521
0.0749,-36.0683
0.0746,-36.2735
0.0742,-36.0142
0.074,-36.3815
0.0737,-36.4352
0.0733,-36.2626
0.0731,-36.7052
0.0727,-36.5973
0.0724,-36.5973
0.0722,-37.0078
0.0719,-36.7916
0.0715,-36.9536
0.0712,-37.2668
0.0709,-37.0078
0.0707,-37.3425
0.0704,-37.5152
0.0701,-37.3316
0.0697,-37.7852
0.0694,-37.7636
0.0692,-37.6879
0.0689,-38.1415
0.0686,-37.9904
0.0683,-38.0984
0.0679,-38.5195
0.0676,-38.3252
0.0674,-38.6168
0.0671,0
