E / V,j / uA cm-2
0.4484,-26.1441
0.4482,-26.5976
0.4478,-26.2952
0.4475,-26.2196
0.4473,-26.5976
0.447,-26.1548
0.4466,-26.2952
0.4464,-26.4896
0.446,-26.0361
0.4458,-26.36
0.4455,-26.3492
0.4451,-25.9605
0.4448,-26.3708
0.4445,-26.1548
0.4442,-25.9713
0.444,-26.4032
0.4437,-26.0036
0.4433,-26.0253
0.443,-26.3168
0.4427,-25.8417
0.4424,-26.0901
0.4422,-26.1872
0.4419,-25.7445
0.4416,-26.1224
0.4413,-25.9929
0.4409,-25.7229
0.4407,-26.1656
0.4404,-25.8525
0.44,-25.7553
0.4398,-26.1008
0.4394,-25.6365
0.4392,-25.7553
0.4389,-25.9496
0.4385,-25.4745
0.4383,-25.7877
0.4379,-25.7661
0.4376,-25.3989
0.4374,-25.8309
0.4371,-25.6041
0.4367,-25.4205
0.4365,-25.8093
0.4361,-25.3881
0.4358,-25.4205
0.4355,-25.7121
0.4352,-25.2369
0.435,-25.4529
0.4347,-25.5069
0.4343,-25.0534
0.434,-25.4205
0.4337,-25.2693
0.4334,-24.9669
0.4332,-25.3665
0.4329,-25.0317
0.4325,-24.9669
0.4322,-25.3233
0.4319,-24.859
0.4317,-24.9778
0.4314,-25.1289
0.431,-24.6538
0.4307,-24.9669
0.4305,-24.9238
0.4301,-24.5566
0.4299,-24.9562
0.4295,-24.697
0.4292,-24.5026
0.429,-24.8698
0.4286,-24.4378
0.4283,-24.4486
0.428,-24.697
0.4277,-24.211
0.4274,-24.4378
0.4271,-24.5026
0.4268,-24.049
0.4265,-24.373
0.4263,-24.2002
0.426,-23.8979
0.4257,-24.3082
0.4253,-23.9519
0.425,-23.8655
0.4248,-24.1678
0.4245,-23.6927
0.4242,-23.8115
0.4238,-23.9411
0.4235,-23.4551
0.4232,-23.7467
0.423,-23.6495
0.4226,-23.2608
0.4224,-23.6495
0.422,-23.3795
0.4217,-23.1743
0.4215,-23.4983
0.4211,-23.0448
0.4208,-23.0664
0.4206,-23.3039
0.4202,-22.818
0.4199,-23.0232
0.4197,-23.034
0.4193,-22.5912
0.4191,-22.9476
0.4188,-22.7532
0.4184,-22.44
0.4182,-22.7748
0.4178,-22.3752
0.4175,-22.2781
0.4173,-22.5588
0.417,-22.0837
0.4166,-22.1916
0.4164,-22.2889
0.416,-21.8029
0.4158,-22.0837
0.4155,-21.9757
0.4152,-21.5761
0.4149,-21.9217
0.4145,-21.5977
0.4142,-21.4033
0.414,-21.7165
0.4137,-21.263
0.4134,-21.263
0.413,-21.4249
0.4127,-20.9174
0.4124,-21.1226
0.4122,-21.1334
0.4118,-20.7014
0.4115,-21.0146
0.4112,-20.777
0.4109,-20.4746
0.4107,-20.7878
0.4104,-20.3775
0.41,-20.2803
0.4097,-20.4962
0.4094,-19.9887
0.4092,-20.1075
0.4089,-20.1723
0.4085,-19.6971
0.4083,-19.9455
0.408,-19.7835
0.4076,-19.4163
0.4074,-19.7403
0.407,-19.4163
0.4067,-19.2544
0.4065,-19.5243
0.4061,-19.0492
0.4058,-19.0492
0.4055,-19.1788
0.4052,-18.6712
0.405,-18.8656
0.4047,-18.8008
0.4043,-18.3797
0.4041,-18.6604
0.4037,-18.4012
0.4034,-18.1313
0.4032,-18.4229
0.4028,-18.0017
0.4025,-17.9369
0.4022,-18.1313
0.4019,-17.6453
0.4016,-17.7641
0.4014,-17.7641
0.401,-17.2998
0.4007,-17.559
0.4004,-17.3862
0.4001,-17.0406
0.3999,-17.3322
0.3995,-16.9758
0.3992,-16.8246
0.3989,-17.073
0.3986,-16.6303
0.3983,-16.6626
0.398,-16.7383
0.3977,-16.2739
0.3975,-16.4683
0.3971,-16.3819
0.3968,-16.0039
0.3965,-16.2847
0.3962,-16.0039
0.3959,-15.7771
0.3957,-16.0471
0.3953,-15.6476
0.395,-15.6151
0.3948,-15.7663
0.3944,-15.302
0.3942,-15.4424
0.3938,-15.4424
0.3935,-15.032
0.3932,-15.2804
0.393,-15.0968
0.3926,-14.8268
0.3924,-15.1184
0.392,-14.7837
0.3917,-14.6757
0.3915,-14.8808
0.3911,-14.4597
0.3908,-14.5353
0.3906,-14.6109
0.3902,-14.1897
0.3899,-14.4165
0.3897,-14.3193
0.3893,-14.0169
0.389,-14.3085
0.3887,-14.0493
0.3884,-13.8765
0.3881,-14.1249
0.3878,-13.7577
0.3875,-13.7902
0.3873,-13.9521
0.387,-13.5526
0.3867,-13.7253
0.3864,-13.7145
0.386,-13.3582
0.3858,-13.639
0.3855,-13.477
0.3852,-13.261
0.3848,-13.5634
0.3845,-13.2502
0.3842,-13.207
0.384,-13.423
0.3837,-13.0558
0.3833,-13.1854
0.383,-13.2718
0.3827,-12.9046
0.3824,-13.1638
0.3822,-13.0882
0.3818,-12.8291
0.3816,-13.1422
0.3812,-12.9046
0.3809,-12.7858
0.3807,-13.0666
0.3803,-12.7426
0.38,-12.8183
0.3798,-12.991
0.3794,-12.6347
0.3792,-12.8614
0.3789,-12.8831
0.3785,-12.5915
0.3783,-12.9046
0.378,-12.7643
0.3776,-12.5915
0.3774,-12.9154
0.377,-12.6347
0.3767,-12.6347
0.3765,-12.8722
0.3761,-12.5267
0.3758,-12.7103
0.3755,-12.8398
0.3752,-12.5375
0.375,-12.8183
0.3747,-12.7643
0.3743,-12.5483
0.374,-12.8831
0.3737,-12.6887
0.3734,-12.6239
0.3732,-12.937
0.3729,-12.6347
0.3725,-12.7426
0.3722,-12.9586
0.3719,-12.6455
0.3716,-12.9046
0.3714,-12.9586
0.371,-12.6887
0.3707,-13.0234
0.3704,-12.9154
0.3701,-12.7751
0.3699,-13.1422
0.3695,-12.8938
0.3692,-12.9154
0.3689,-13.1962
0.3686,-12.8938
0.3683,-13.0882
0.368,-13.2502
0.3677,-12.9694
0.3675,-13.2934
0.3671,-13.2826
0.3668,-13.0774
0.3665,-13.4446
0.3662,-13.2826
0.3659,-13.2286
0.3657,-13.585
0.3653,-13.315
0.365,-13.4446
0.3647,-13.693
0.3644,-13.3798
0.3642,-13.6605
0.3639,-13.7577
0.3635,-13.5094
0.3632,-13.8765
0.3629,-13.801
0.3626,-13.6605
0.3624,-14.0601
0.3621,-13.8549
0.3617,-13.8981
0.3615,-14.2221
0.3611,-13.9197
0.3608,-14.1249
0.3606,-14.3193
0.3602,-14.0277
0.3599,-14.3733
0.3596,-14.3949
0.3593,-14.2005
0.359,-14.6217
0.3587,-14.4921
0.3584,-14.4381
0.3581,-14.8268
0.3578,-14.5677
0.3575,-14.6864
0.3572,-14.978
0.3569,-14.6757
0.3566,-14.978
0.3563,-15.1076
0.356,-14.8484
0.3557,-15.2588
0.3555,-15.2048
0.3552,-15.0644
0.3549,-15.5071
0.3545,-15.302
0.3542,-15.3344
0.354,-15.7123
0.3536,-15.4208
0.3533,-15.6368
0.353,-15.8851
0.3527,-15.5828
0.3524,-15.9391
0.3522,-16.0039
0.3518,-15.7771
0.3516,-16.2091
0.3512,-16.0795
0.3509,-16.0255
0.3507,-16.4683
0.3503,-16.2199
0.35,-16.3495
0.3498,-16.6843
0.3494,-16.3603
0.3491,-16.6626
0.3488,-16.8354
0.3485,-16.5547
0.3483,-16.9758
0.348,-16.965
0.3476,-16.7922
0.3474,-17.2566
0.347,-17.0622
0.3467,-17.0838
0.3465,-17.4942
0.3462,-17.181
0.3458,-17.397
0.3455,-17.6885
0.3452,-17.3862
0.345,-17.7641
0.3447,-17.8397
0.3443,-17.5805
0.344,-18.0449
0.3437,-17.9369
0.3434,-17.8613
0.3432,-18.3473
0.3428,-18.0989
0.3425,-18.2069
0.3422,-18.5632
0.3419,-18.2285
0.3416,-18.5092
0.3414,-18.7144
0.341,-18.4121
0.3407,-18.844
0.3404,-18.8332
0.3401,-18.6496
0.3399,-19.1356
0.3395,-18.9412
0.3392,-18.9304
0.339,-19.3731
0.3386,-19.0816
0.3383,-19.2976
0.338,-19.5891
0.3377,-19.2544
0.3375,-19.6215
0.3371,-19.7295
0.3368,-19.4596
0.3365,-19.9239
0.3362,-19.8159
0.3359,-19.6971
0.3357,-20.1723
0.3353,-19.9131
0.335,-20.0103
0.3347,-20.4098
0.3344,-20.0643
0.3341,-20.3343
0.3339,-20.5394
0.3335,-20.2155
0.3332,-20.6474
0.3329,-20.6474
0.3326,-20.4206
0.3324,-20.9174
0.3321,-20.7554
0.3317,-20.7446
0.3315,-21.1982
0.3311,-20.8742
0.3308,-21.047
0.3306,-21.3493
0.3302,-20.993
0.3299,-21.3493
0.3296,-21.4789
0.3293,-21.1766
0.3291,-21.6409
0.3287,-21.5437
0.3284,-21.4033
0.3281,-21.9001
0.3278,-21.6409
0.3275,-21.7165
0.3272,-22.1161
0.3269,-21.7381
0.3267,-22.0297
0.3263,-22.2564
0.326,-21.8893
0.3257,-22.2996
0.3255,-22.2996
0.3251,-22.0729
0.3249,-22.5696
0.3245,-22.386
0.3242,-22.3321
0.324,-22.7748
0.3237,-22.4508
0.3234,-22.6236
0.323,-22.9476
0.3227,-22.5696
0.3225,-22.9152
0.3222,-23.034
0.3218,-22.7316
0.3216,-23.2283
0.3212,-23.1528
0.3209,-22.9908
0.3207,-23.4659
0.3203,-23.196
0.32,-23.2391
0.3198,-23.6495
0.3194,-23.2608
0.3191,-23.5091
0.3188,-23.7467
0.3185,-23.4011
0.3182,-23.8223
0.318,-23.8331
0.3176,-23.5631
0.3174,-24.049
0.3171,-23.8547
0.3168,-23.7899
0.3165,-24.265
0.3162,-23.9411
0.3158,-24.103
0.3156,-24.4378
0.3152,-24.0383
0.315,-24.3946
0.3147,-24.5242
0.3144,-24.1895
0.314,-24.6538
0.3137,-24.5674
0.3134,-24.4054
0.3132,-24.913
0.3129,-24.6538
0.3125,-24.6862
0.3122,-25.0857
0.3119,-24.7078
0.3116,-24.9562
0.3114,-25.1829
0.311,-24.8158
0.3108,-25.2153
0.3104,-25.2477
0.3101,-24.9886
0.3099,-25.5177
0.3096,-25.3341
0.3092,-25.2477
0.309,-25.6905
0.3086,-25.3449
0.3083,-25.4961
0.3081,-25.8633
0.3077,-25.4637
0.3075,-25.7985
0.3071,-25.9389
0.3068,-25.5933
0.3065,-26.0793
0.3062,-26.0036
0.3059,-25.8201
0.3057,-26.3276
0.3053,-26.0469
0.305,-26.0793
0.3047,-26.522
0.3044,-26.1441
0.3041,-26.3924
0.3039,-26.63
0.3035,-26.2412
0.3032,-26.6624
0.3029,-26.684
0.3026,-26.3924
0.3023,-26.9
0.302,-26.7272
0.3017,-26.6624
0.3015,-27.1699
0.3011,-26.8352
0.3008,-26.9755
0.3006,-27.3211
0.3002,-26.9108
0.2999,-27.2455
0.2997,-27.3859
0.2993,-27.0295
0.2991,-27.5155
0.2987,-27.4507
0.2984,-27.2671
0.2982,-27.7962
0.2978,-27.5263
0.2975,-27.5263
0.2973,-27.9475
0.2969,-27.5479
0.2967,-27.7855
0.2963,-28.0554
0.296,-27.6667
0.2957,-28.0878
0.2954,-28.1202
0.2951,-27.8502
0.2949,-28.3794
0.2945,-28.2066
0.2942,-28.0878
0.294,-28.5522
0.2936,-28.2066
0.2934,-28.3578
0.2931,-28.7358
0.2927,-28.3362
0.2924,-28.6818
0.2922,-28.8329
0.2918,-28.4658
0.2916,-28.9625
0.2912,-28.9086
0.2909,-28.7034
0.2907,-29.2325
0.2904,-28.9734
0.29,-28.9841
0.2898,-29.4377
0.2894,-29.0489
0.2891,-29.2973
0.2888,-29.5781
0.2885,-29.1893
0.2883,-29.6105
0.288,-29.6645
0.2876,-29.3621
0.2873,-29.8913
0.287,-29.7077
0.2867,-29.5997
0.2865,-30.1072
0.2861,-29.7616
0.2858,-29.8913
0.2856,-30.28
0.2852,-29.8696
0.285,-30.226
0.2847,-30.3988
0.2843,-30.0316
0.284,-30.5176
0.2837,-30.4528
0.2834,-30.2368
0.2832,-30.7552
0.2829,-30.496
0.2825,-30.4852
0.2822,-30.9063
0.2819,-30.496
0.2817,-30.7443
0.2814,-31.0359
0.281,-30.6364
0.2808,-31.0359
0.2804,-31.0575
0.2801,-30.7335
0.2799,-31.2411
0.2796,-31.0467
0.2792,-30.9063
0.279,-31.3707
0.2786,-30.9819
0.2783,-31.0899
0.2781,-31.4463
0.2777,-30.9927
0.2775,-31.2843
0.2772,-31.4031
0.2768,-30.9819
0.2765,-31.4355
0.2762,-31.3383
0.2759,-31.0683
0.2757,-31.5435
0.2753,-31.2195
0.275,-31.1871
0.2747,-31.6082
0.2744,-31.1763
0.2741,-31.3599
0.2739,-31.5867
0.2735,-31.1331
0.2732,-31.5111
0.2729,-31.5111
0.2726,-31.1655
0.2723,-31.6299
0.272,-31.3707
0.2717,-31.1979
0.2714,-31.6622
0.2711,-31.2843
0.2708,-31.3815
0.2705,-31.7054
0.2702,-31.2195
0.2699,-31.5003
0.2697,-31.6191
0.2693,-31.2087
0.269,-31.6515
0.2687,-31.5327
0.2684,-31.2627
0.2681,-31.7487
0.2678,-31.4571
0.2675,-31.4355
0.2672,-31.835
0.2669,-31.3815
0.2666,-31.5435
0.2663,-31.7594
0.266,-31.3167
0.2657,-31.6947
0.2654,-31.7054
0.2651,-31.3383
0.2649,-31.8242
0.2645,-31.5975
0.2642,-31.4463
0.264,-31.8998
0.2636,-31.5003
0.2633,-31.5867
0.2631,-31.9106
0.2627,-31.4463
0.2624,-31.727
0.2622,-31.8458
0.2618,-31.4247
0.2616,-31.8782
0.2613,-31.7702
0.2609,-31.5111
0.2607,-31.9862
0.2604,-31.6622
0.26,-31.6191
0.2598,-32.0402
0.2594,-31.6082
0.2591,-31.7918
0.2588,-31.9862
0.2585,-31.5219
0.2582,-31.9106
0.258,-31.9214
0.2576,-31.5651
0.2573,-32.051
0.257,-31.8134
0.2567,-31.6622
0.2565,-32.1158
0.2561,-31.7379
0.2558,-31.8242
0.2555,-32.1266
0.2552,-31.6515
0.2549,-31.943
0.2547,-32.0726
0.2544,-31.6839
0.254,-32.1482
0.2537,-32.0186
0.2534,-31.7379
0.2532,-32.213
0.2529,-31.889
0.2525,-31.835
0.2522,-32.2238
0.2519,-31.7702
0.2517,-31.9754
0.2514,-32.213
0.251,-31.7702
0.2508,-32.1482
0.2504,-32.1266
0.2501,-31.781
0.2499,-32.2562
0.2495,-32.0294
0.2492,-31.8782
0.249,-32.321
0.2486,-31.9106
0.2483,-31.9754
0.248,-32.2994
0.2477,-31.8458
0.2475,-32.1482
0.2472,-32.267
0.2468,-31.8458
0.2465,-32.2886
0.2462,-32.1806
0.2459,-31.9322
0.2457,-32.429
0.2454,-32.105
0.245,-32.0618
0.2447,-32.4614
0.2444,-32.0186
0.2441,-32.213
0.2439,-32.429
0.2435,-31.9754
0.2432,-32.3534
0.2429,-32.3318
0.2426,-31.9862
0.2424,-32.4614
0.242,-32.2238
0.2417,-32.0726
0.2414,-32.537
0.2411,-32.1482
0.2408,-32.2238
0.2405,-32.5262
0.2402,-32.051
0.2399,-32.3534
0.2396,-32.483
0.2393,-32.0834
0.239,-32.537
0.2387,-32.4182
0.2384,-32.1698
0.2382,-32.6449
0.2378,-32.3102
0.2375,-32.267
0.2372,-32.6449
0.2369,-32.1698
0.2366,-32.3642
0.2363,-32.6018
0.236,-32.159
0.2357,-32.5478
0.2354,-32.5478
0.2351,-32.1914
0.2349,-32.6666
0.2345,-32.4398
0.2342,-32.2886
0.2339,-32.7421
0.2336,-32.3534
0.2333,-32.4506
0.2331,-32.7745
0.2327,-32.3102
0.2324,-32.6018
0.2321,-32.7097
0.2318,-32.2778
0.2315,-32.6989
0.2312,-32.5586
0.2309,-32.2994
0.2307,-32.7745
0.2303,-32.4506
0.23,-32.4182
0.2298,-32.8177
0.2295,-32.3642
0.2291,-32.5694
0.2288,-32.7961
0.2285,-32.3318
0.2282,-32.7206
0.228,-32.7314
0.2276,-32.3966
0.2273,-32.8717
0.227,-32.6449
0.2267,-32.4722
0.2265,-32.9041
0.2261,-32.4938
0.2259,-32.6018
0.2255,-32.9149
0.2252,-32.4398
0.2249,-32.7421
0.2247,-32.8501
0.2243,-32.429
0.224,-32.8825
0.2237,-32.7421
0.2234,-32.483
0.2232,-32.9581
0.2228,-32.6341
0.2225,-32.6018
0.2222,-33.0013
0.2219,-32.5478
0.2216,-32.7314
0.2214,-32.9473
0.221,-32.4938
0.2207,-32.8609
0.2204,-32.8393
0.2201,-32.4722
0.2199,-32.9473
0.2195,-32.7097
0.2192,-32.5801
0.219,-33.0445
0.2186,-32.6341
0.2183,-32.7097
0.218,-33.0121
0.2177,-32.537
0.2174,-32.8501
0.2172,-32.9581
0.2168,-32.537
0.2165,-32.9797
0.2162,-32.8393
0.2159,-32.5909
0.2157,-33.0661
0.2154,-32.7314
0.215,-32.6989
0.2147,-33.0985
0.2144,-32.6341
0.2142,-32.8285
0.2139,-33.0337
0.2135,-32.5694
0.2132,-32.9473
0.2129,-32.9257
0.2126,-32.5909
0.2124,-33.0769
0.212,-32.8285
0.2117,-32.6666
0.2114,-33.1093
0.2111,-32.6881
0.2108,-32.7854
0.2105,-33.1201
0.2102,-32.6341
0.2099,-32.9149
0.2096,-33.0121
0.2093,-32.6018
0.209,-33.0661
0.2087,-32.9365
0.2084,-32.6774
0.2082,-33.1201
0.2078,-32.7745
0.2075,-32.7421
0.2073,-33.1417
0.2069,-32.6989
0.2067,-32.9149
0.2063,-33.1201
0.206,-32.6666
0.2057,-33.0445
0.2054,-33.0121
0.2051,-32.6449
0.2049,-33.1093
0.2045,-32.8717
0.2042,-32.7314
0.204,-33.1741
0.2036,-32.7529
0.2033,-32.8285
0.2031,-33.1417
0.2027,-32.6666
0.2024,-32.9797
0.2022,-33.0769
0.2018,-32.6449
0.2015,-33.0877
0.2012,-32.9473
0.2009,-32.6989
0.2006,-33.1957
0.2003,-32.8393
0.2,-32.7961
0.1998,-33.1957
0.1995,-32.7421
0.1991,-32.9473
0.1989,-33.1525
0.1985,-32.6774
0.1983,-33.0445
0.198,-33.0229
0.1977,-32.6881
0.1974,-33.1741
0.197,-32.9257
0.1967,-32.7854
0.1965,-33.2281
0.1961,-32.8069
0.1959,-32.9041
0.1955,-33.1957
0.1952,-32.7206
0.1949,-33.0013
0.1947,-33.0877
0.1943,-32.6774
0.1941,-33.1201
0.1937,-32.9689
0.1934,-32.6989
0.1932,-33.1741
0.1928,-32.8501
0.1925,-32.8393
0.1923,-33.2281
0.1919,-32.7529
0.1916,-32.9257
0.1914,-33.1309
0.191,-32.6881
0.1908,-33.1093
0.1905,-33.0985
0.1901,-32.7421
0.1899,-33.1957
0.1895,-32.9149
0.1892,-32.7637
0.189,-33.2281
0.1886,-32.8285
0.1883,-32.9257
0.188,-33.2389
0.1877,-32.7637
0.1874,-33.0553
0.1872,-33.1309
0.1868,-32.6881
0.1865,-33.1093
0.1862,-32.9581
0.1859,-32.7097
0.1857,-33.2065
0.1854,-32.8717
0.185,-32.8393
0.1847,-33.2281
0.1844,-32.7637
0.1841,-32.9797
0.1839,-33.1957
0.1835,-32.7206
0.1832,-33.0985
0.1829,-33.0661
0.1826,-32.6989
0.1824,-33.1741
0.182,-32.9149
0.1817,-32.7637
0.1814,-33.2173
0.1811,-32.8069
0.1808,-32.9149
0.1805,-33.2389
0.1802,-32.7637
0.18,-33.0553
0.1796,-33.1201
0.1793,-32.7097
0.179,-33.1633
0.1787,-33.0013
0.1784,-32.7421
0.1782,-33.2173
0.1778,-32.8825
0.1775,-32.8825
0.1772,-33.2821
0.1769,-32.8177
0.1766,-33.0121
0.1764,-33.1849
0.176,-32.6989
0.1757,-33.0769
0.1754,-33.0553
0.1751,-32.7206
0.1749,-33.2173
0.1746,-32.9689
0.1742,-32.8285
0.1739,-33.2821
0.1736,-32.8717
0.1733,-32.9689
0.1731,-33.2605
0.1727,-32.7745
0.1724,-33.0877
0.1721,-33.1633
0.1718,-32.7421
0.1715,-33.1741
0.1712,-33.0229
0.1709,-32.7745
0.1707,-33.2605
0.1703,-32.9149
0.17,-32.8825
0.1697,-33.2497
0.1694,-32.7745
0.1691,-33.0013
0.1688,-33.2173
0.1685,-32.7637
0.1682,-33.1525
0.168,-33.1201
0.1677,-32.7854
0.1674,-33.2821
0.167,-33.0229
0.1667,-32.8609
0.1665,-33.2929
0.1661,-32.8717
0.1659,-32.9797
0.1655,-33.3037
0.1652,-32.8393
0.1649,-33.1417
0.1647,-33.2281
0.1643,-32.8069
0.1641,-33.2713
0.1637,-33.1309
0.1634,-32.8717
0.1632,-33.3361
0.1628,-32.9905
0.1625,-32.9797
0.1623,-33.3685
0.1619,-32.8933
0.1616,-33.0985
0.1613,-33.3037
0.161,-32.8609
0.1608,-33.2605
0.1605,-33.2281
0.1601,-32.8825
0.1599,-33.3577
0.1595,-33.1093
0.1592,-32.9797
0.159,-33.4441
0.1587,-33.0337
0.1583,-33.1201
0.158,-33.4009
0.1577,-32.9257
0.1575,-33.2497
0.1572,-33.3577
0.1568,-32.9473
0.1565,-33.3901
0.1562,-33.2281
0.1559,-32.9797
0.1557,-33.4765
0.1554,-33.1417
0.155,-33.1201
0.1547,-33.4873
0.1544,-33.0121
0.1541,-33.2281
0.1539,-33.4441
0.1535,-33.0013
0.1532,-33.4009
0.1529,-33.3685
0.1526,-33.0445
0.1524,-33.5413
0.152,-33.2821
0.1517,-33.1525
0.1514,-33.5953
0.1511,-33.1741
0.1508,-33.2821
0.1505,-33.5953
0.1502,-33.1201
0.1499,-33.4333
0.1496,-33.4981
0.1493,-33.0985
0.149,-33.5628
0.1487,-33.4117
0.1484,-33.1741
0.1482,-33.6493
0.1478,-33.3037
0.1475,-33.3037
0.1472,-33.7033
0.1469,-33.2605
0.1466,-33.4765
0.1464,-33.6708
0.146,-33.2065
0.1457,-33.6061
0.1454,-33.5845
0.1451,-33.2605
0.1449,-33.7464
0.1445,-33.5088
0.1442,-33.3901
0.144,-33.8436
0.1436,-33.4117
0.1433,-33.5088
0.1431,-33.8004
0.1427,-33.3361
0.1424,-33.6816
0.1421,-33.7896
0.1418,-33.4009
0.1416,-33.8544
0.1412,-33.7033
0.1409,-33.4549
0.1406,-33.9516
0.1403,-33.6385
0.14,-33.6493
0.1397,-34.038
0.1394,-33.5736
0.1391,-33.8112
0.1388,-34.038
0.1385,-33.6168
0.1382,-34.0272
0.1379,-34.0056
0.1376,-33.6708
0.1373,-34.1676
0.137,-33.93
0.1367,-33.8112
0.1365,-34.2756
0.1361,-33.8652
0.1358,-33.984
0.1355,-34.2972
0.1352,-33.8436
0.1349,-34.1784
0.1347,-34.2648
0.1343,-33.8436
0.1341,-34.3188
0.1337,-34.1892
0.1334,-33.984
0.1332,-34.47
0.1328,-34.1244
0.1325,-34.1136
0.1323,-34.5132
0.1319,-34.0704
0.1316,-34.2972
0.1313,-34.4808
0.131,-34.0164
0.1307,-34.416
0.1304,-34.3836
0.1301,-34.038
0.1298,-34.5132
0.1295,-34.2324
0.1292,-34.0812
0.129,-34.5132
0.1287,-34.1028
0.1283,-34.2108
0.128,-34.5024
0.1277,-34.0164
0.1274,-34.3296
0.1272,-34.3944
0.1268,-33.9732
0.1265,-34.4052
0.1262,-34.2108
0.1259,-33.9516
0.1257,-34.4052
0.1254,-34.0488
0.125,-34.0164
0.1247,-34.362
0.1244,-33.8652
0.1241,-34.0704
0.1239,-34.254
0.1235,-33.7896
0.1233,-34.1784
0.1229,-34.1028
0.1226,-33.7356
0.1224,-34.2
0.122,-33.8976
0.1217,-33.7248
0.1214,-34.1136
0.1211,-33.6493
0.1208,-33.7356
0.1206,-34.0164
0.1202,-33.5197
0.1199,-33.822
0.1196,-33.876
0.1193,-33.4333
0.119,-33.876
0.1187,-33.6924
0.1184,-33.4441
0.1182,-33.8976
0.1178,-33.4981
0.1175,-33.4765
0.1172,-33.822
0.1169,-33.3361
0.1166,-33.5305
0.1164,-33.6816
0.116,-33.1849
0.1157,-33.5521
0.1154,-33.4873
0.1151,-33.1525
0.1149,-33.6061
0.1145,-33.3145
0.1142,-33.1849
0.114,-33.5953
0.1136,-33.1525
0.1133,-33.2389
0.1131,-33.4873
0.1127,-32.9797
0.1124,-33.2821
0.1121,-33.3361
0.1118,-32.9365
0.1115,-33.3793
0.1112,-33.1849
0.1109,-32.9257
0.1106,-33.3793
0.1103,-33.0013
0.11,-32.9905
0.1097,-33.3577
0.1094,-32.8609
0.1091,-33.0877
0.1088,-33.2497
0.1085,-32.7745
0.1082,-33.1741
0.1079,-33.0877
0.1076,-32.7314
0.1074,-33.1849
0.107,-32.9041
0.1067,-32.8069
0.1064,-33.2281
0.1061,-32.7637
0.1059,-32.8609
0.1056,-33.1309
0.1052,-32.6449
0.1049,-32.9581
0.1047,-32.9905
0.1043,-32.5801
0.1041,-33.0337
0.1037,-32.8825
0.1034,-32.6666
0.1032,-33.1309
0.1028,-32.7529
0.1025,-32.7421
0.1023,-33.0985
0.1019,-32.6341
0.1016,-32.8609
0.1013,-33.0445
0.101,-32.5909
0.1007,-32.9905
0.1004,-32.9149
0.1001,-32.5909
0.0999,-33.0553
0.0995,-32.7421
0.0992,-32.6126
0.099,-33.0229
0.0986,-32.6018
0.0983,-32.7529
0.098,-33.0337
0.0977,-32.5694
0.0975,-32.8933
0.0972,-32.9581
0.0969,-32.5909
0.0965,-33.0553
0.0962,-32.8609
0.0959,-32.6341
0.0957,-33.0877
0.0954,-32.7206
0.095,-32.7529
0.0947,-33.1309
0.0944,-32.6666
0.0941,-32.8933
0.0939,-33.0769
0.0935,-32.6557
0.0933,-33.0769
0.0929,-33.0121
0.0926,-32.6989
0.0924,-33.1849
0.092,-32.8933
0.0917,-32.8069
0.0915,-33.2605
0.0911,-32.8393
0.0908,-32.9905
0.0906,-33.2713
0.0902,-32.8285
0.09,-33.1957
0.0897,-33.2713
0.0893,-32.8717
0.0891,-33.3253
0.0887,-33.1525
0.0884,-32.9581
0.0882,-33.4441
0.0879,-33.1093
0.0875,-33.1741
0.0872,-33.5521
0.0869,-33.1093
0.0866,-33.3793
0.0864,-33.5628
0.086,-33.1417
0.0857,-33.5736
0.0854,-33.5413
0.0851,-33.2821
0.0849,-33.8004
0.0845,-33.5413
0.0842,-33.4657
0.0839,-33.9192
0.0836,-33.5305
0.0833,-33.714
0.083,-34.0164
0.0827,-33.5845
0.0824,-33.9516
0.0821,-34.0164
0.0818,-33.6924
0.0816,-34.2216
0.0812,-34.1028
0.0809,-33.9516
0.0807,-34.4484
0.0803,-34.1244
0.08,-34.2
0.0797,-34.6103
0.0794,-34.1892
0.0792,-34.4808
0.0788,-34.686
0.0785,-34.308
0.0783,-34.7939
0.0786,-34.5887
0.0789,-31.9538
0.0792,-26.2196
0.0795,-16.6734
0.0798,-6.3065
0.0801,2.8185
0.0804,11.004
0.0807,16.5223
0.081,20.0103
0.0813,22.7316
0.0816,23.6387
0.082,24.2326
0.0822,24.9022
0.0825,24.5998
0.0828,24.913
0.0831,25.2369
0.0834,24.9022
0.0837,25.4097
0.084,25.5501
0.0843,25.3557
0.0846,25.9821
0.0849,25.8741
0.0852,25.8741
0.0855,26.4788
0.0858,26.2088
0.0861,26.4248
0.0864,26.8244
0.0868,26.4464
0.087,26.846
0.0873,27.062
0.0876,26.7488
0.0879,27.2779
0.0882,27.2347
0.0886,27.062
0.0888,27.6019
0.0891,27.3319
0.0894,27.3751
0.0897,27.8179
0.09,27.4183
0.0903,27.6667
0.0906,27.9582
0.091,27.6127
0.0912,28.0662
0.0915,28.1094
0.0918,27.8071
0.0921,28.3146
0.0924,28.0986
0.0928,28.0015
0.093,28.4874
0.0933,28.1418
0.0936,28.293
0.0939,28.6602
0.0943,28.2282
0.0945,28.563
0.0948,28.6818
0.0951,28.293
0.0954,28.7574
0.0958,28.6494
0.0961,28.4334
0.0963,28.9517
0.0966,28.6602
0.097,28.6818
0.0972,29.1245
0.0976,28.7034
0.0979,28.9409
