t,E,I
304.95999,0.1155865,-5.2248956e-06
304.97,0.11507146,-5.10579e-06
304.98001,0.11464493,-5.0816466e-06
304.98999,0.11418621,-5.1790239e-06
305,0.11373554,-5.2176524e-06
305.01001,0.1132205,-5.2208716e-06
305.01999,0.11268933,-5.0985468e-06
305.03,0.11224671,-5.0993517e-06
305.04001,0.11170752,-5.2128239e-06
305.04999,0.11121662,-5.2836435e-06
305.06,0.11066131,-5.2224814e-06
305.07001,0.1102026,-5.1307375e-06
305.07999,0.10977606,-5.1267139e-06
305.09,0.10936566,-5.2514529e-06
305.10001,0.10868965,-5.3536583e-06
305.10999,0.10829531,-5.3190533e-06
305.12,0.10785268,-5.2514529e-06
305.13,0.10719277,-5.2377718e-06
305.14001,0.10666968,-5.0623325e-06
305.14999,0.1062351,-5.3335393e-06
305.16,0.10568784,-5.3866538e-06
305.17001,0.10530157,-5.2924961e-06
305.17999,0.10465775,-5.2498435e-06
305.19,0.10408635,-5.2603054e-06
305.20001,0.10357936,-5.2514529e-06
305.20999,0.10299189,-5.2916912e-06
305.22,0.10241245,-5.3343438e-06
305.23001,0.10197787,-5.1790239e-06
305.23999,0.10144673,-5.3230774e-06
305.25,0.10106848,-5.4462066e-06
305.26001,0.10062586,-5.3351487e-06
305.26999,0.099949852,-5.2595005e-06
305.28,0.099579647,-5.2337477e-06
305.29001,0.099008277,-5.2586956e-06
305.29999,0.098613933,-5.351244e-06
305.31,0.098171309,-5.3689491e-06
305.32001,0.097704545,-5.3520489e-06
305.32999,0.097044632,-5.265134e-06
305.34,0.096529588,-5.3110057e-06
305.35001,0.095813349,-5.3158342e-06
305.35999,0.095298305,-5.288472e-06
305.37,0.094694719,-5.3061772e-06
305.38,0.094219908,-5.2675482e-06
305.39001,0.093664601,-5.3077865e-06
305.39999,0.093197837,-5.4051634e-06
305.41,0.092642561,-5.2257001e-06
305.42001,0.092199937,-5.3407821e-06
305.42999,0.091652706,-5.2538671e-06
305.44,0.091346875,-5.4309162e-06
305.45001,0.090847924,-5.4647167e-06
305.45999,0.090348974,-5.2434052e-06
305.47,0.089874163,-5.317444e-06
305.48001,0.089351043,-5.4156258e-06
305.48999,0.088876233,-5.4172351e-06
305.5,0.088538244,-5.3536583e-06
305.51001,0.088176087,-5.3464155e-06
305.51999,0.087717369,-5.4043589e-06
305.53,0.087266698,-5.3947015e-06
305.54001,0.086566553,-5.3053723e-06
305.54999,0.085938826,-5.3761919e-06
305.56,0.085359409,-5.5081741e-06
305.57001,0.084820196,-5.45184e-06
305.57999,0.084208593,-5.3963113e-06
305.59,0.083613053,-5.4800071e-06
305.60001,0.083218709,-5.3262961e-06
305.60999,0.082599059,-5.3520489e-06
305.62,0.082092032,-5.3480248e-06
305.63,0.081617221,-5.4558641e-06
305.64001,0.081166551,-5.3592917e-06
305.64999,0.0806676,-5.317444e-06
305.66,0.080104277,-5.3810204e-06
305.67001,0.079685792,-5.3311251e-06
305.67999,0.079130486,-5.4333304e-06
305.69,0.078607395,-5.41804e-06
305.70001,0.078036025,-5.3166391e-06
305.70999,0.077706054,-5.514612e-06
305.72,0.07714273,-5.4961024e-06
305.73001,0.07666789,-5.4405732e-06
305.73999,0.07609652,-5.3568774e-06
305.75,0.075734362,-5.3279059e-06
305.76001,0.075171039,-5.4486209e-06
305.76999,0.074519172,-5.4703496e-06
305.78,0.074237511,-5.4606926e-06
305.79001,0.073601738,-5.45184e-06
305.79999,0.07326372,-5.264329e-06
305.81,0.072636023,-5.5009309e-06
305.82001,0.072185352,-5.4647167e-06
305.82999,0.071670279,-5.4719594e-06
305.84,0.071187422,-5.4075781e-06
305.85001,0.070575818,-5.4260877e-06
305.85999,0.070229754,-5.4236734e-06
305.87,0.069634214,-5.4301113e-06
305.88,0.06914331,-5.504955e-06
305.89001,0.0686685,-5.4969073e-06
305.89999,0.068225875,-5.4341353e-06
305.91,0.067710832,-5.6039412e-06
305.92001,0.067316487,-5.5170262e-06
305.92999,0.066801444,-5.375387e-06
305.94,0.066399053,-5.4260877e-06
305.95001,0.065875962,-5.5556552e-06
305.95999,0.065529898,-5.6176223e-06
305.97,0.06509532,-5.6200365e-06
305.98001,0.064878032,-5.5411692e-06
305.98999,0.064290568,-5.4800071e-06
306,0.063992813,-5.6111844e-06
306.01001,0.063469693,-5.5773839e-06
306.01999,0.062898323,-5.4703496e-06
306.03,0.062383246,-5.553241e-06
306.04001,0.061763596,-5.6208414e-06
306.04999,0.061151963,-5.4526449e-06
306.06,0.060355257,-5.5741648e-06
306.07001,0.059791904,-5.4349398e-06
306.07999,0.059357326,-5.5258788e-06
306.09,0.058745693,-5.4743737e-06
306.10001,0.058238696,-5.6079652e-06
306.10999,0.057828259,-5.6546419e-06
306.12,0.057208609,-5.4864454e-06
306.13,0.056757938,-5.5645078e-06
306.14001,0.056218725,-5.5484124e-06
306.14999,0.055703681,-5.6280842e-06
306.16,0.055269103,-5.5355358e-06
306.17001,0.0547782,-5.5918699e-06
306.17999,0.054263156,-5.5242695e-06
306.19,0.053796392,-5.6546419e-06
306.20001,0.053233039,-5.581408e-06
306.20999,0.052774321,-5.5781888e-06
306.22,0.052259278,-5.4526449e-06
306.23001,0.051679831,-5.6473987e-06
306.23999,0.0512533,-5.6015269e-06
306.25,0.050770443,-5.5838223e-06
306.26001,0.050287586,-5.5484124e-06
306.26999,0.049820822,-5.5838223e-06
306.28,0.049329918,-5.6144031e-06
306.29001,0.048863154,-5.5709456e-06
306.29999,0.048195194,-5.5926744e-06
306.31,0.047841083,-5.5685314e-06
306.32001,0.047406506,-5.6304989e-06
306.32999,0.046883415,-5.6200365e-06
306.34,0.046416651,-5.7045372e-06
306.35001,0.045829158,-5.4888596e-06
306.35999,0.045450937,-5.6224512e-06
306.37,0.045008313,-5.5556552e-06
306.38,0.044485223,-5.754433e-06
306.39001,0.044074785,-5.7826001e-06
306.39999,0.043575834,-5.7133898e-06
306.41,0.043213677,-5.6972945e-06
306.42001,0.042489391,-5.5202454e-06
306.42999,0.042046767,-5.7037328e-06
306.44,0.041644376,-5.7817952e-06
306.45001,0.041081052,-5.7214374e-06
306.45999,0.040509652,-5.6345225e-06
306.47,0.040010702,-5.5757746e-06
306.48001,0.039624404,-5.591065e-06
306.48999,0.039222013,-5.7077564e-06
306.5,0.038900118,-5.817205e-06
306.51001,0.038425308,-5.7552379e-06
306.51999,0.03794245,-5.5307073e-06
306.53,0.03751592,-5.7697234e-06
306.54001,0.036936473,-5.7673092e-06
306.54999,0.036477756,-5.6795898e-06
306.56,0.036010992,-5.744776e-06
306.57001,0.035576414,-5.581408e-06
306.57999,0.034964811,-5.7536281e-06
306.59,0.034498047,-5.9097533e-06
306.60001,0.03396688,-5.768919e-06
306.60999,0.033580583,-5.6900517e-06
306.62,0.033057492,-5.653837e-06
306.63,0.032574635,-5.7045372e-06
306.64001,0.032067638,-5.7769666e-06
306.64999,0.031560641,-5.7801858e-06
306.66,0.031093847,-5.6964896e-06
306.67001,0.03049029,-5.6884419e-06
306.67999,0.030120086,-5.8429573e-06
306.69,0.029564809,-5.7761617e-06
306.70001,0.029057812,-5.7584571e-06
306.70999,0.028454226,-5.7254615e-06
306.72,0.027906965,-5.6498129e-06
306.73001,0.027279269,-5.8437622e-06
306.73999,0.026699822,-5.7665047e-06
306.75,0.026096236,-5.768919e-06
306.76001,0.025589239,-5.591065e-06
306.76999,0.025001775,-5.7721377e-06
306.78,0.024398189,-5.8075475e-06
306.79001,0.023907285,-5.7101706e-06
