t,E,I
12.9,-0.072496794,8.0473718e-08
12.91,-0.071965598,7.4738615e-08
12.92,-0.071362041,6.8112811e-08
12.93,-0.070814811,6.0674878e-08
12.94,-0.070348047,5.2898478e-08
12.95,-0.069873236,4.6002402e-08
12.96,-0.069414519,4.1833786e-08
12.97,-0.068915568,4.217873e-08
12.98,-0.068319999,4.7529699e-08
12.99,-0.067845188,5.599923e-08
13,-0.067386471,6.3766876e-08
13.01,-0.0669358,6.7505141e-08
13.02,-0.06636443,6.6886955e-08
13.03,-0.065825246,6.4507148e-08
13.04,-0.065422855,6.3048788e-08
13.05,-0.064915858,6.2631905e-08
13.06,-0.064376675,6.1118897e-08
13.07,-0.063821338,5.6843476e-08
13.08,-0.06345924,5.0734766e-08
13.09,-0.062855624,4.5788138e-08
13.1,-0.06234058,4.4697344e-08
13.11,-0.061873816,4.7909737e-08
13.12,-0.061399005,5.3405753e-08
13.13,-0.060908101,5.7899555e-08
13.14,-0.060594223,5.8576269e-08
13.15,-0.059966527,5.4642847e-08
13.16,-0.059395157,4.7966626e-08
13.17,-0.058968626,4.2172893e-08
13.18,-0.058413289,4.0473967e-08
13.19,-0.057849966,4.3645525e-08
13.2,-0.057351016,4.9628614e-08
13.21,-0.056795739,5.5039763e-08
13.22,-0.056433581,5.7523849e-08
13.23,-0.055862211,5.7311425e-08
13.24,-0.055395447,5.6769458e-08
13.25,-0.054912589,5.8097413e-08
13.26,-0.054405592,6.0949901e-08
13.27,-0.053898536,6.2173065e-08
13.28,-0.053480111,5.8172496e-08
13.29,-0.052924775,4.8009412e-08
13.3,-0.052337311,3.4573759e-08
13.31,-0.051765941,2.2870053e-08
13.32,-0.051444016,1.6826574e-08
13.33,-0.050848506,1.698314e-08
13.34,-0.050333463,2.0521563e-08
13.35,-0.049882792,2.3381636e-08
13.36,-0.049359642,2.2841041e-08
13.37,-0.048772179,1.8820961e-08
13.38,-0.048369788,1.34067e-08
13.39,-0.047878884,9.4444284e-09
13.4,-0.047371887,9.2564916e-09
